"position","track_id","track_name","artists","artist_uris","album_name","album_id","album_uri","duration_ms","duration_min","playcount","content_rating","playable","preview_url","cover_url","track_uri","track_url"
"1065","6qhMJd6yRB2jfHHrctdhMM","Hypnotic (feat. Kyozo)","Adam Beyer; HNTR; Kyozo","spotify:artist:1btv9qmIpbp7q1ixCYNdHu; spotify:artist:3R0yz9xgTmCOLQMPcJ6MuU; spotify:artist:6RvOjSdkA47bpr5qejYm1v","Desolate Lands","2KLiLQvguVwRpcLqL74Huc","spotify:album:2KLiLQvguVwRpcLqL74Huc","249461","4,16","1171024","NONE","True","https://p.scdn.co/mp3-preview/a6b4a801970c1b709bad6098d552dea8d3ad0c1d","https://i.scdn.co/image/ab67616d0000b273611297a0af8ce2c1a537fffc","spotify:track:6qhMJd6yRB2jfHHrctdhMM","https://open.spotify.com/track/6qhMJd6yRB2jfHHrctdhMM"
"1066","73w1V1WwWKOmHA7N75hy10","Welcome The Night","Silver Panda; Sevenn","spotify:artist:310IX3ZzFSl14ZvY2dM8Da; spotify:artist:7bNqXqIrIfwJnipx7oGeU4","Welcome The Night","5TPXuWzNSFD4jY5BhxLI8f","spotify:album:5TPXuWzNSFD4jY5BhxLI8f","198407","3,31","3379193","NONE","True","https://p.scdn.co/mp3-preview/7373445f5674e5830050380db5cac448dc446860","https://i.scdn.co/image/ab67616d0000b273cb1f28e9df47602ac16af661","spotify:track:73w1V1WwWKOmHA7N75hy10","https://open.spotify.com/track/73w1V1WwWKOmHA7N75hy10"
"1067","2b6nVetZ3mWPUf6qjwDJJB","Leave A Mark","Anyma; MAGNUS","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:4pOglqMAavrWFo20ORRx5w","The End Of Genesys","5S4MqmLI8xaLzLBH0wgxEu","spotify:album:5S4MqmLI8xaLzLBH0wgxEu","255966","4,27","2200265","NONE","True","https://p.scdn.co/mp3-preview/4a603aa4069b72a24535997609cb1ba97066743c","https://i.scdn.co/image/ab67616d0000b27389eb33651363c8e1f2abdf86","spotify:track:2b6nVetZ3mWPUf6qjwDJJB","https://open.spotify.com/track/2b6nVetZ3mWPUf6qjwDJJB"
"1068","1aLfpxEUwwrB2zItNq7wrd","Viento","Funk Tribu","spotify:artist:1vK8NnrPlBlF34LaiFX1SK","Viento EP","3hDDHGN0YNff3d31AkRGaV","spotify:album:3hDDHGN0YNff3d31AkRGaV","217840","3,63","8724859","NONE","True","https://p.scdn.co/mp3-preview/e6d629ab750730c51952bac43f16b01b102986e3","https://i.scdn.co/image/ab67616d0000b2735ad30a17103d0f03e462a3a4","spotify:track:1aLfpxEUwwrB2zItNq7wrd","https://open.spotify.com/track/1aLfpxEUwwrB2zItNq7wrd"
"1069","3GiDTOsqG5WMjWTnmtbby2","Taratata (with Grimes)","Anyma; Grimes","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:053q0ukIDRgzwTr4vNSwab","The End Of Genesys","5S4MqmLI8xaLzLBH0wgxEu","spotify:album:5S4MqmLI8xaLzLBH0wgxEu","202440","3,37","3150967","NONE","True","https://p.scdn.co/mp3-preview/901c55cd849e33047fd0882042a7c1b81980dbef","https://i.scdn.co/image/ab67616d0000b27389eb33651363c8e1f2abdf86","spotify:track:3GiDTOsqG5WMjWTnmtbby2","https://open.spotify.com/track/3GiDTOsqG5WMjWTnmtbby2"
"1070","4ptnQ0kQnN1U1Ig8TSslj6","Turn On The Lights again.. (feat. Future & Fred again..) - Anyma Remix","Swedish House Mafia; Anyma; Future; Fred again..","spotify:artist:1h6Cn3P4NGzXbaXidqURXs; spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:1RyvyyTE3xzB2ZywiAwp0i; spotify:artist:4oLeXFyACqeem2VImYeBFe","Turn On The Lights again.. (feat. Future & Fred again..) [Remixes]","71yJ0XH2iQA1uOk5CE95fx","spotify:album:71yJ0XH2iQA1uOk5CE95fx","253433","4,22","79073423","NONE","True","https://p.scdn.co/mp3-preview/2cbbd286e8e0e6ab0bb36666c959e1708acf071a","https://i.scdn.co/image/ab67616d0000b2736600c4d2d25fa39b9071ef0f","spotify:track:4ptnQ0kQnN1U1Ig8TSslj6","https://open.spotify.com/track/4ptnQ0kQnN1U1Ig8TSslj6"
"1071","5qzyfGzhUm5YoruJeQRtiI","Entropy (feat. fknsyd)","Anyma; Rezz; fknsyd","spotify:artist:4iBwchw0U0GZv5RfVYSMxN; spotify:artist:4aKdmOXdUKX07HVd3sGgzw; spotify:artist:4fHFFvChjfjG7sAseTwiXd","The End Of Genesys","5S4MqmLI8xaLzLBH0wgxEu","spotify:album:5S4MqmLI8xaLzLBH0wgxEu","184242","3,07","2491884","NONE","True","https://p.scdn.co/mp3-preview/7489641075b31e865fd0b0cddfedb0beda9dc39b","https://i.scdn.co/image/ab67616d0000b27389eb33651363c8e1f2abdf86","spotify:track:5qzyfGzhUm5YoruJeQRtiI","https://open.spotify.com/track/5qzyfGzhUm5YoruJeQRtiI"
"1072","6Vmw2zW2cchWRSySsljAUo","So Good (GENESI Remix)","Nosi; GENESI","spotify:artist:4XECs6DHU3xRrr0uydWY2R; spotify:artist:4OG9hOPsfAEziKvOJj2SG7","So Good (GENESI Remix)","7viGWiOQfiq8KXYlKgGQtu","spotify:album:7viGWiOQfiq8KXYlKgGQtu","182178","3,04","488384","NONE","True","https://p.scdn.co/mp3-preview/dd16d57edd41067f820b690ab0dff8ed120667c9","https://i.scdn.co/image/ab67616d0000b273117b17cb1695ca088ced2123","spotify:track:6Vmw2zW2cchWRSySsljAUo","https://open.spotify.com/track/6Vmw2zW2cchWRSySsljAUo"
"1073","3vjOfogg3ahZQdw2IhYnNi","Mwaki - Chris Avantgarde & Kevin de Vries Remix","Zerb; Chris Avantgarde; Kevin de Vries; Sofiya Nzau","spotify:artist:6mDl7lQiLxT0iQ8LYhAlWy; spotify:artist:715OI7hiv58daVlEDXM47U; spotify:artist:11aPF3sc8lDWNqPVInm4Zx; spotify:artist:5Y2FS5YbGf7yRDumzD5nY3","MWAKI: REFRESHED","4RnA2Ya7Uk41NpunTjEEx4","spotify:album:4RnA2Ya7Uk41NpunTjEEx4","251428","4,19","2660739","NONE","True","https://p.scdn.co/mp3-preview/14f5750f30f9039b8f4fe98b9764917eb3b7572a","https://i.scdn.co/image/ab67616d0000b2731363c6c3df05be099b462613","spotify:track:3vjOfogg3ahZQdw2IhYnNi","https://open.spotify.com/track/3vjOfogg3ahZQdw2IhYnNi"
"1074","55gp7v87CYS1lxWQ5ho5nK","No Enemies (feat. Namasenda)","Sebastian Ingrosso; Steve Angello; Namasenda","spotify:artist:6hyMWrxGBsOx6sWcVj1DqP; spotify:artist:4FqPRilb0Ja0TKG3RS3y4s; spotify:artist:5T68nryXXOMNE2kVe61fKX","No Enemies (feat. Namasenda)","7pvzIp85EdrRsBMN1SDW5p","spotify:album:7pvzIp85EdrRsBMN1SDW5p","160768","2,68","6232702","NONE","True","https://p.scdn.co/mp3-preview/bfd8b8e6faa9f9fa6ab13f8a015f4b90d26af1df","https://i.scdn.co/image/ab67616d0000b2737d67f42dea216c18708f436f","spotify:track:55gp7v87CYS1lxWQ5ho5nK","https://open.spotify.com/track/55gp7v87CYS1lxWQ5ho5nK"
"1075","1tf1bJWmA54TDD3F0tdZy2","Culture","MORTEN; ARTBAT","spotify:artist:19HFRWmRCl27kTk6LeqAO8; spotify:artist:3BkRu2TGd2I1uBxZKddfg1","Culture","0jqUzeynq0OFvfiRxidGfE","spotify:album:0jqUzeynq0OFvfiRxidGfE","214070","3,57","4377049","NONE","True","https://p.scdn.co/mp3-preview/d330dfa66e4389a0ebae4e35925527d46f82e807","https://i.scdn.co/image/ab67616d0000b273a3f778f96570b0a98359b083","spotify:track:1tf1bJWmA54TDD3F0tdZy2","https://open.spotify.com/track/1tf1bJWmA54TDD3F0tdZy2"
"1076","3HDHvGyiCtenVenl5ZdB0g","Good God","MORTEN","spotify:artist:19HFRWmRCl27kTk6LeqAO8","Good God","0bzF0VRjVTvqP7MHYUTbPI","spotify:album:0bzF0VRjVTvqP7MHYUTbPI","195840","3,26","2023757","NONE","True","https://p.scdn.co/mp3-preview/3aa142787f58bd2c52debd436c410d9bb682e559","https://i.scdn.co/image/ab67616d0000b273f600b41c0e0186d3b9a116a6","spotify:track:3HDHvGyiCtenVenl5ZdB0g","https://open.spotify.com/track/3HDHvGyiCtenVenl5ZdB0g"
"1077","34XFgPp7wnmLSE4w8UNC7I","Payback","Dimitri Vangelis & Wyman; Steve Angello","spotify:artist:10hGPIDZi33LRaYRIq3Bh4; spotify:artist:4FqPRilb0Ja0TKG3RS3y4s","Payback","6aEGo2vCzGjnuaVHcRsUVZ","spotify:album:6aEGo2vCzGjnuaVHcRsUVZ","349489","5,82","59477216","NONE","True","https://p.scdn.co/mp3-preview/e41b3385fe4277056d8d9316445b434ce36e6ccf","https://i.scdn.co/image/ab67616d0000b2735d8ddb9a946884837802c779","spotify:track:34XFgPp7wnmLSE4w8UNC7I","https://open.spotify.com/track/34XFgPp7wnmLSE4w8UNC7I"
"1078","2Bxn2GOHx3oxPLAgCkfsxY","Ketuvim","Argy","spotify:artist:1NaQOKgddaJipUtmptb7GI","The Interior Journey","7u037EM0lCXoUW6EsRNqxn","spotify:album:7u037EM0lCXoUW6EsRNqxn","308000","5,13","4467149","NONE","True","https://p.scdn.co/mp3-preview/ccade7f714eb9858eaabd524b4191adcedb9d6d8","https://i.scdn.co/image/ab67616d0000b273be42de3edbd835956c932e51","spotify:track:2Bxn2GOHx3oxPLAgCkfsxY","https://open.spotify.com/track/2Bxn2GOHx3oxPLAgCkfsxY"
"1079","4nlH5jTAEsKrWYYVfUouRX","Faust","Argy; Son of Son","spotify:artist:1NaQOKgddaJipUtmptb7GI; spotify:artist:4xG5i2Smlt6o5QxuGp9LqM","New World","34eqkiNdakhMaOmklFTpOv","spotify:album:34eqkiNdakhMaOmklFTpOv","217983","3,63","9251483","NONE","True","https://p.scdn.co/mp3-preview/6ad1930e2adcdb88b2bebd4eef10a37d093f1837","https://i.scdn.co/image/ab67616d0000b2734b0cf5068f1af6be93fa0a60","spotify:track:4nlH5jTAEsKrWYYVfUouRX","https://open.spotify.com/track/4nlH5jTAEsKrWYYVfUouRX"
"1080","5MiDTy2MoOa8IOy69HeLOd","Do It For The Bass","Adam Beyer","spotify:artist:1btv9qmIpbp7q1ixCYNdHu","Desolate Lands","2KLiLQvguVwRpcLqL74Huc","spotify:album:2KLiLQvguVwRpcLqL74Huc","207840","3,46","1334621","NONE","True","https://p.scdn.co/mp3-preview/68fa6158c581834f2b5f3eaf8e3662c622502300","https://i.scdn.co/image/ab67616d0000b273611297a0af8ce2c1a537fffc","spotify:track:5MiDTy2MoOa8IOy69HeLOd","https://open.spotify.com/track/5MiDTy2MoOa8IOy69HeLOd"
"1081","0vJYwQEHHUVsGci352dW7N","Trust","Innellea; SCRIPT","spotify:artist:71rqI5HtraA3qXBwatyG6e; spotify:artist:4CvDmoy5yE6L4hdBOHg1sz","Trust","4c3Kz5tCTM55ALfZyJXImH","spotify:album:4c3Kz5tCTM55ALfZyJXImH","201327","3,36","361288","NONE","True","https://p.scdn.co/mp3-preview/87690e03d913625c23ea6a8b22895d4de7532397","https://i.scdn.co/image/ab67616d0000b273641998986fbd659291bf2018","spotify:track:0vJYwQEHHUVsGci352dW7N","https://open.spotify.com/track/0vJYwQEHHUVsGci352dW7N"
"1082","4NnFdCD1ZyZVe6yvwPcyGe","Give It To Me 2025","Adriatique; Notre Dame; Timbaland; Nelly Furtado","spotify:artist:02DWGcShQivFepRvGJ7xhB; spotify:artist:6Q1Ps2F5LkdxLAM6S7KPpt; spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ; spotify:artist:2jw70GZXlAI8QzWeY2bgRc","Give It To Me 2025","3NdkhaYtmYhEIRkTw6r7lS","spotify:album:3NdkhaYtmYhEIRkTw6r7lS","161863","2,7","10927529","NONE","True","https://p.scdn.co/mp3-preview/1a9cb034a844122d7f10a259ac729c6a1d64acfa","https://i.scdn.co/image/ab67616d0000b2737cbc10b7fecf673874837d6b","spotify:track:4NnFdCD1ZyZVe6yvwPcyGe","https://open.spotify.com/track/4NnFdCD1ZyZVe6yvwPcyGe"
"1083","4AbgtLUy0cgltPvfLIDgjQ","Twisted","Deomid","spotify:artist:63JoSzT83QhPoyMoNEExxb","Twisted EP","5sdiwtAMad2Aa7KtEJtFHM","spotify:album:5sdiwtAMad2Aa7KtEJtFHM","304899","5,08","125930","NONE","True","https://p.scdn.co/mp3-preview/77a586d8e569daf79a82e3c6a53f833df3dd4a13","https://i.scdn.co/image/ab67616d0000b2731c71a8efacdb0e287a576d77","spotify:track:4AbgtLUy0cgltPvfLIDgjQ","https://open.spotify.com/track/4AbgtLUy0cgltPvfLIDgjQ"
"1084","6P1UCJl12OwjYJKxvKxDcs","Catchaman","Adapter","spotify:artist:4EGRFrnmprB7ikY7EmTQ7V","Four To The Floor 45","1gKYGW8IDwR6tx14uR9KNE","spotify:album:1gKYGW8IDwR6tx14uR9KNE","292569","4,88","384859","NONE","True","https://p.scdn.co/mp3-preview/07ee5eee51c441fd5b8b99e25638ee94544b90e4","https://i.scdn.co/image/ab67616d0000b2737e0ab2963bfaf2bfd949ff02","spotify:track:6P1UCJl12OwjYJKxvKxDcs","https://open.spotify.com/track/6P1UCJl12OwjYJKxvKxDcs"
"1085","6UDW64dT0lXSxl3JdPRveq","Boss Bitch","Rawfox","spotify:artist:0fIbSfGT21N4THLOmBk9LT","Four To The Floor 45","1gKYGW8IDwR6tx14uR9KNE","spotify:album:1gKYGW8IDwR6tx14uR9KNE","288775","4,81","197294","NONE","True","https://p.scdn.co/mp3-preview/0998ac5f43d72827686b05fff835f080f0d89b96","https://i.scdn.co/image/ab67616d0000b2737e0ab2963bfaf2bfd949ff02","spotify:track:6UDW64dT0lXSxl3JdPRveq","https://open.spotify.com/track/6UDW64dT0lXSxl3JdPRveq"
"1086","1PZPA6FBRwhKrKNxs592WK","Pressure","Made In TLV; Møsard","spotify:artist:7kJRd8zWmByU1AGpWyhBt3; spotify:artist:7LMTCzHMeJywCQJFETsdnh","Pressure","4cFElDqej6kQsrxl3qhy3g","spotify:album:4cFElDqej6kQsrxl3qhy3g","211094","3,52","174860","NONE","True","https://p.scdn.co/mp3-preview/a70af0800a115ac25148a18cfc0eb294ce047d1b","https://i.scdn.co/image/ab67616d0000b27329cb4f7ce5368f0dc733d6c0","spotify:track:1PZPA6FBRwhKrKNxs592WK","https://open.spotify.com/track/1PZPA6FBRwhKrKNxs592WK"
"1087","6CCMEOmpBDtetTzmP8if9o","Enough","Goom Gum","spotify:artist:6D36JCiONtO40ykvT5RBec","Enough","6vT0TayGsjWbeBu8mS7yQV","spotify:album:6vT0TayGsjWbeBu8mS7yQV","195726","3,26","755822","NONE","True","https://p.scdn.co/mp3-preview/d14ccd47151b03d88f8736810ac4f4df0c75c486","https://i.scdn.co/image/ab67616d0000b273cc8d77c7da711865a0031ec6","spotify:track:6CCMEOmpBDtetTzmP8if9o","https://open.spotify.com/track/6CCMEOmpBDtetTzmP8if9o"
"1088","2gtR8ffUU1xAOsTNeaEe3A","Galaxy","ARTBAT","spotify:artist:3BkRu2TGd2I1uBxZKddfg1","Galaxy","6Ef5H4o43CHIat5nXoGdms","spotify:album:6Ef5H4o43CHIat5nXoGdms","193357","3,22","2351626","NONE","True","https://p.scdn.co/mp3-preview/71160a886e2e8861c1f53f11b3b0c369d273bf7c","https://i.scdn.co/image/ab67616d0000b27339277bf723b6f77421825f3a","spotify:track:2gtR8ffUU1xAOsTNeaEe3A","https://open.spotify.com/track/2gtR8ffUU1xAOsTNeaEe3A"
"1089","7oJHO6r8Rh4PbDcQflvmOQ","Loca","Adam Beyer; Julian Jeweil","spotify:artist:1btv9qmIpbp7q1ixCYNdHu; spotify:artist:3C046bLxNmvBQyaucinAhf","Explorer Vol. 1","7jvBgKQK4ALnqRoxGQbktc","spotify:album:7jvBgKQK4ALnqRoxGQbktc","246221","4,1","841049","NONE","True","https://p.scdn.co/mp3-preview/ac71af6c5f75ff643f4fd92ef334b1fac707a824","https://i.scdn.co/image/ab67616d0000b27389d083ce7469ada3edb105ab","spotify:track:7oJHO6r8Rh4PbDcQflvmOQ","https://open.spotify.com/track/7oJHO6r8Rh4PbDcQflvmOQ"
"1090","4f1mk4iAIkrOD06KGIFgUD","Trust & Dust - Original Mix","Vahicabi","spotify:artist:0zr4wvsI8y5dj5hM8IicrC","Trust & Dust","4L1gRtqW3HeM8skdjmjBTB","spotify:album:4L1gRtqW3HeM8skdjmjBTB","240000","4","34369","NONE","True","https://p.scdn.co/mp3-preview/e5666d940e0157192ea65b6fa2fd8c0f4078eb87","https://i.scdn.co/image/ab67616d0000b273380eafd102566c40c18674ff","spotify:track:4f1mk4iAIkrOD06KGIFgUD","https://open.spotify.com/track/4f1mk4iAIkrOD06KGIFgUD"
"1091","5ZLMh6NE9EENfaBzdjSgY2","Euphoric Night (feat. Lucie Hart) [Tiësto Remix]","Onlynumbers; Lucie Hart; Tiësto","spotify:artist:14lZi2xEonJg9DyYk9JBak; spotify:artist:7tW2EWm32eoG9655JEiFhU; spotify:artist:2o5jDhtHVPhrJdv3cEQ99Z","Euphoric Night (feat. Lucie Hart) [Tiësto Remix]","5VK1rIhcykgTF7Hemzg6U8","spotify:album:5VK1rIhcykgTF7Hemzg6U8","153947","2,57","9086514","EXPLICIT","True","https://p.scdn.co/mp3-preview/5b1b7b39e9f61e8a449fb46231d5646254a02c2a","https://i.scdn.co/image/ab67616d0000b2731800e28c5fc1d6de404edfd7","spotify:track:5ZLMh6NE9EENfaBzdjSgY2","https://open.spotify.com/track/5ZLMh6NE9EENfaBzdjSgY2"
"1092","6nCa6sHTVJZd2dvK4m9b9C","Power (The Official Nature One Anthem 2025)","Paul van Dyk","spotify:artist:7wU1naftD3lNq7rNsiDvOR","Power (The Official Nature One Anthem 2025)","0GarBIzUygSDJ50DATLI4a","spotify:album:0GarBIzUygSDJ50DATLI4a","212571","3,54","402328","NONE","True","https://p.scdn.co/mp3-preview/30e1180236f6cb7d9c7af784ec35510752dca66f","https://i.scdn.co/image/ab67616d0000b2732f8cd84648ae678f072ae51a","spotify:track:6nCa6sHTVJZd2dvK4m9b9C","https://open.spotify.com/track/6nCa6sHTVJZd2dvK4m9b9C"
